text,class
' PJS ST TRKT PRPR WB SPS ',WEB
' PMNT PRSS KTW ',WEB
' TMN NM XS ',WEB
' TFRN STTK TNMK ST ',WEB
' ONS WBST WBST TSN KMPL ',WEB
' S ESTB STRN PRSN WB STRT ',WEB
' HR PRFS TSN WB ST ',WEB
' HR PRFS KPRT MSLF ',WEB
' PRTK TFLP WB STS ',WEB
' TNT FRNT ',WEB
' TK ',WEB
' ONS KMPL WB ST ',WEB
' TMN NM ON ',WEB
' HSTN IT ',WEB
' XNJS RKST TSN KNSP ',WEB
' KRNT OFR ',WEB
' ST KMPL XNJS UPTT MSLF ',WEB
' PMNT PLS TP PMNT AKSP ',WEB
' NRML BLT HST WB ST ',WEB
' ST HLP IMPR IT ',WEB
' KMPN EKSS LK BRXR TSKN MTRL WBST ',WEB
' EKSP KMPN KMPL WB ST TSKN ',WEB
' TML TSN SMPL WB ST ',WEB
' SKRP BTR SRFR KLNT ST ',WEB
' EKSM SRFR SKRP KLNT SKRP ',WEB
' OPTM WB PJ RKRT KMPT BRSR ',WEB
' ATKT TXNK SPRT ',WEB
' SPRT KNTR SPSF TP LFL TMNS ',WEB
' HPNS SN WB ST ',WEB
' MNTN ON ST KNFK IT ',WEB
' JF APLT JFSK FLX PJS ST ',WEB
' LSTT SPSN TRNS ',WEB
' TT TRNS WB PJS ',WEB
' ST PSWR PRTK TRKT ',WEB
' PP AKKN KNFK MNMM ',WEB
' KNTR PNL LNKS HSTN AKKN MNJ ST ',WEB
' PRFT UNLM TRNS PLN ',WEB
' MNMM KNTR TRM HSTN AKKN  TTKT SRFR ',WEB
' STRT HSTN ST ',WEB
' TM AKKN TTLS PMNT ',WEB
' UNLM AKSS UPTT PJS ',WEB
' TMN NM XNJ HST ',WEB
' MLTP TMN NMS WB ST ',WEB
' TNS SRFR TRNS TMN ',WEB
' TTKT IP ATRS ',WEB
' RN ON SFTW ST ',WEB
' TST ST BJNN SRFS ',WEB
' PRKR AKSS EML ',WEB
' SNT BLK TRJT EML USNK SRFR ',WEB
' TLNT AKSS ',WEB
' MSKL TTBS SPS OFRL SPS PRXS ',WEB
' KJ AKSS ',WEB
' PMNT OPXN OFR ',WEB
' INTR USRS PRXS HSTN ',WEB
' B PLN UPKR LTR PSBL ',WEB
' BSNS ML SLXN ',WEB
' XS BSNS ML  ',WEB
' PP ML ',WEB
' WBML ',WEB
' EML ALS ',WEB
' KXL EML IT  UNLM ALSN ',WEB
' MLBK KT ',WEB
' SPM ',WEB
' AT RSPN ',WEB
' RSL SRFS ',WEB
' RSLR KNTR PNL KRT AKKN RL TM ',WEB
' UPKR RSLR PLN TM PRS UPKR ',WEB
' ST RSLR AKKN ',WEB
' NM SRFR KLNT US ',WEB
' OFR TXNK SPRT KLNT ',WEB
' KNTK KLNT ',WEB
' RSLR AM ABL ON RSLR ',WEB
' RSLR TP TXNK EKSP RKRT ',WEB
' ST SBMT SRX ENJN TRKT  ',WEB
' SRX ENJN MRKT STRT IMPK BSNS ',WEB
' SBMT ST KRNT LST TP SRX ENJN ',WEB
' ST INTK ',WEB
' SBMT WB ST SRX ENJN LSTN WL ',WEB
' PJ SBMT ',WEB
' PJS SRX ENJN SPTR TRBL FLWN ',WEB
' MT TKS 0M ',WEB
' KWRT TRJT ',WEB
' LNK PPLR  ',WEB
' TMN NM ',WEB
' TRNS EKSS TMN NM Y ',WEB
' RJST TMN NM ST  ',WEB
' OFR TXNK SPRT KSTM ',WEB
' XNJ TMN NM ',WEB
' RN TMN NM ',WEB
' TNS SRFR TMN SRFR ',WEB
' RJST TMN NM SNTR ',WEB
' TM RJST TMN NM ',WEB
' ST RT RJST TMN NM N ',WEB
' RJST TMN NM WNT ',WEB
' RFNT MSPL TMN NM SMPL ANMR ',WEB
' HST NM ',WEB
' TMN LKNK ',WEB
' TNS TMN NM SRFR ',WEB
' USRN PSWR ',WEB
' XNJ TMN PSWR ',WEB
' TMN NM SKRT IT ',WEB
' RSRS HNTL KRFK FTST ',WEB
' XS TSN ST XS WB HST ',WEB
' XNJS  ',WEB
' FLX ',WEB
' ENTR WB ST TSNT USNK FLX ',WEB
' OFR KMPL WBST SLXN  ',WEB
' WB TSN TMPL ',WEB
' TFRN STTK TNMK TSKN ',WEB
' PJS ST TRKT PRPR WB SPS ',WEB
' PMNT PRSS KTW ',WEB
' TMN NM XS ',WEB
' TFRN STTK TNMK ST ',WEB
' ONS WBST WBST TSN KMPL ',WEB
' S ESTB STRN PRSN WB STRT ',WEB
' MNTN ON ST KNFK IT ',WEB
' JF APLT JFSK FLX PJS ST ',WEB
' LSTT SPSN TRNS ',WEB
' TT TRNS WB PJS ',WEB
' ST PSWR PRTK TRKT ',WEB
' PP AKKN KNFK MNMM ',WEB
' KNTR PNL LNKS HSTN AKKN MNJ ST ',WEB
' PRFT UNLM TRNS PLN ',WEB
' MNMM KNTR TRM HSTN AKKN  TTKT SRFR ',WEB
' STRT HSTN ST ',WEB
' TM AKKN TTLS PMNT ',WEB
' UNLM AKSS UPTT PJS ',WEB
' TMN NM XNJ HST ',WEB
' MLTP TMN NMS WB ST ',WEB
' TNS SRFR TRNS TMN ',WEB
' TTKT IP ATRS ',WEB
' RN ON SFTW ST ',WEB
' TST ST BJNN SRFS ',WEB
' PRKR AKSS EML ',WEB
' SNT BLK TRJT EML USNK SRFR ',WEB
' TLNT AKSS ',WEB
' MSKL TTBS SPS OFRL SPS PRXS ',WEB
' KJ AKSS ',WEB
' PMNT OPXN OFR ',WEB
' INTR USRS PRXS HSTN ',WEB
' B PLN UPKR LTR PSBL ',WEB
' BSNS ML SLXN ',WEB
' XS BSNS ML  ',WEB
' PP ML ',WEB
' WBML ',WEB
' EML ALS ',WEB
' KXL EML IT  UNLM ALSN ',WEB
' MLBK KT ',WEB
' SPM ',WEB
' AT RSPN ',WEB
' RSL SRFS ',WEB
' RSLR KNTR PNL KRT AKKN RL TM ',WEB
' UPKR RSLR PLN TM PRS UPKR ',WEB
' ST RSLR AKKN ',WEB
' NM SRFR KLNT US ',WEB
' OFR TXNK SPRT KLNT ',WEB
' KNTK KLNT ',WEB
' RSLR AM ABL ON RSLR ',WEB
' RSLR TP TXNK EKSP RKRT ',WEB
' ST SBMT SRX ENJN TRKT  ',WEB
' SRX ENJN MRKT STRT IMPK BSNS ',WEB
' SBMT ST KRNT LST TP SRX ENJN ',WEB
' ST INTK ',WEB
' SBMT WB ST SRX ENJN LSTN WL ',WEB
' PJ SBMT ',WEB
' PJS SRX ENJN SPTR TRBL FLWN ',WEB
' MT TKS 0M ',WEB
' KWRT TRJT ',WEB
' LNK PPLR  ',WEB
' TMN NM ',WEB
' TRNS EKSS TMN NM Y ',WEB
' RJST TMN NM ST  ',WEB
' OFR TXNK SPRT KSTM ',WEB
' XNJ TMN NM ',WEB
' RN TMN NM ',WEB
' TNS SRFR TMN SRFR ',WEB
' RJST TMN NM SNTR ',WEB
' TM RJST TMN NM ',WEB
' ST RT RJST TMN NM N ',WEB
' RJST TMN NM WNT ',WEB
' RFNT MSPL TMN NM SMPL ANMR ',WEB
' HST NM ',WEB
' TMN LKNK ',WEB
' TNS TMN NM SRFR ',WEB
' USRN PSWR ',WEB
' XNJ TMN PSWR ',WEB
' TMN NM SKRT IT ',WEB
' KT PT INSR RSTN KNT ',INSURANCE
' T TNT PLN JRN ATFN ',INDIAN
' KRTT KRT INF TRNS 0 IRKT MBL SF ',INDIAN
' X PRSN WN BK WRLT SR PKR TRN ',SPORTS
' SSNS JRK PL KM IN ',SPORTS
' SKNT NKLR TL WT IRN ',GK
' X KNTR PRTK LRKS AMT TMNT RLT ',GK
' NM FST PM INT ',GK
' AKRK BTXL ',AGRICULTURE
' WS LRJT TN PRTK ',GK
' OTFT NXNL INTL TL SRKL  ',SPORTS
' MN UPLT ',TELECOMMUNICATION
' EKSP INT PS ',TOURISM
' TK APT KRR INTR TSTS KNSL SRFK ',CAREER
' N  KRNT SLMS  TM ',SPORTS
' NT SPRT LN ISTN ',TELECOMMUNICATION
' PLT AFTR OPTN NNMT STRM  ',CAREER
' INTS PP ',VISA
' HT SBRT KLM MRTK WS TFLT KLFS FR MTFK ',LOAN
' TP PMNT M0S TLKM ',TELECOMMUNICATION
' RSML RSP PLSS ',RECIPES
' TM FS AP ',VISA
' AKTF IRKT MBL ',INDIAN
' T UNFR OFRN MSTR TKR AFTR BM ',CAREER
' WTS AR AMBL ',TOURISM
' RSM MSLS ',RECIPES
' LF INSR IMPR ',INSURANCE
' PRFT N FR KRR KNSL ',CAREER
' WTS RF SYN KLSP RSTS HK ',SPORTS
'  SMBR ',RECIPES
' WN FNT HTX TRF KMPN ',INTERNAL
' MN TSKN FSTF SPTS TR HK RNK ',SPORTS
' TM LSST SKR OT ',SPORTS
' X SKNL TKTN ENKT ',TELECOMMUNICATION
' PSBL  TFS TF KMPT PFR TFR STLT STR ETK ',INTERNAL
' WF KLTR LF TF ST KFR SNKL INSR ',INSURANCE
' X KNTR KLT LNT RSNK SN ',GK
' WN HT MNK XTN TL  ',RECIPES
' TRMN TX MNS ',AGRICULTURE
' KSMT TRTM KFRT INSR ',INSURANCE
' APL BSNL KN ',TELECOMMUNICATION
' NFL PLRS RK  WR KM  ST TM  ',SPORTS
' HPNS PX BTN ',INTERNAL
' PRPR HT LMN PKL ',RECIPES
' BKST TSRT RLT IS ',GK
'  TNLT IRKT MBL ',INDIAN
' R  APL  FS ',VISA
' HS UTPR FSTN ',TOURISM
' INTR PRS ',BANK
' 0R N BNFT TRNK ALXL ',HEALTH
' TMS NFL AFL JNT FLT  ',SPORTS
' AM SRXN JB BNKS KFJB RLTT KRR KMPL BKS  EKSP RTS INTS LTT KMBT ASXT APRJ KRPR SRFS KMBT PRSN EKSK TL TT AM PRSN PKTP IR ',CAREER
' AKTF IRKT MBL ',INDIAN
' WTS EFKT RSM ',CAREER
' XLT MRTK PRFR ESKR ANLS KMPL LN MTFK ',LOAN
' K PT INT ',VISA
' FT HL0 EFKT STRS ',HEALTH
'  FRMT HRT TRF  MK ',INTERNAL
' KST  KRR KSLN ',CAREER
' INSR KFR AR AMBL ',TOURISM
' NT  EKT EKSM APL  EKT EKSM WL LTN KMN RT KRTR  EKT EKSM  ENK ',CAREER
' UR HSTN SRFK AFL INT USRS ',WEB
' BHRW BHNT INKR ',RECIPES
' APL  F KRNT LN ',LOAN
' NT TTKT LN ATSL ',TELECOMMUNICATION
' TN PRFL ',HEALTH
' PRST ASSN FL HM KNTN ',INSURANCE
' SRS PKS ',HEALTH
' TNT BL HRT TRF ',INTERNAL
' NTT FT TRNS TF LNK TSTN ',TELECOMMUNICATION
' PRKT NKK  STR PT ',AGRICULTURE
' PRSN PRSN ',PERSONALITY
' BNFT ATSL ',TELECOMMUNICATION
' SKS TRF JFN ERR KLT STRT UNT RKST FLR FKS  ',INTERNAL
' BSNL KNKX TL Y ',TELECOMMUNICATION
' Y JT BSNL KN ',TELECOMMUNICATION
' SPRT LN FR ATSL ',TELECOMMUNICATION
' LS RKS FR KM ',TELECOMMUNICATION
' OBTN PRF  MLTR SRFS ',LOAN
' AKRK W0R SRFS ',AGRICULTURE
' SPX RPRT RKFR ',TELECOMMUNICATION
' WTS HST NM ',WEB
' R INTS RF ST ',GK
' FM PRFR FR MSK TRNS ',TELECOMMUNICATION
' PRFS RSM ',CAREER
' PL TL  TKBL MT SSNN ',RECIPES
' MN EBL FKTM T  TS ',SPORTS
' BNFT ATSL ',TELECOMMUNICATION
' Y ANS KNS RLTT PRPR ',LOAN
' XNL TNL ERP OPN ',GK
' 0R N RSTR FTKR INT ',TOURISM
' F K MB SPF F  R EKSP T JB OPRT ABRT ',CAREER
'  NR PYNK ',INDIAN
' MPS MT EJPT ',TOURISM
' BNK PRFT ET LNS ',BANK
' WLT PTNT RK AR AMBL ',TOURISM
' SPRT LN FR ATSL ',TELECOMMUNICATION
' WTS NTL FLWR BRTS ',GK
' AM ALT XNJ TMN PS WRT ',WEB
' INF PRFT RLBL ',TOURISM
' AMS KRNT KXLS FK ',INSURANCE
' PFT SKT FRKS AFBL FR IMTT ',AGRICULTURE
' NKST KRKT T RLT KP KN B LT ',SPORTS
' IRKT  RL TKTK ',INDIAN
' N BST TM ST EKSM ',CAREER
' KRN P SKN SP M0T ',RECIPES
' TS ES HL0 PLS KFR BNFT SFRS ILNS KNTR INJR 0R AKKT INT OTST INT ',INSURANCE
' WL KT NR ONK PMNT MT ',INDIAN
' R  B HRTT BLK TT ENKR ',INTERNAL
' MTKL TRNS KRS ',CAREER
' RSKS NTK ENK ',AGRICULTURE
' SRFS RLTT IRKT MBL ',INDIAN
' TXNK TN PRFL ',HEALTH
' ENST  SWM ',GK
' TR RSK HFTR AFNK TT TRNK BT PRKN FSTN BRBR ',HEALTH
' HL0 EFKT TKSN ',HEALTH
' X LNKS RFR RLT ',GK
' BK TTKL TKT FRM INTR ',INDIAN
' X LNKS RFR RLT ',GK
' X WT ELFN ',GK
' BLK TT ENKR RK MK APL SS ',INTERNAL
' S SKS TRF JFN ERR KLT STRT UNT RKST FLR ',INTERNAL
' FR TKT TLFR T XT PRFT KRR ',INDIAN
' FRM R ST PRXS FRTL ',AGRICULTURE
' RFR KRS MKS KNTT WTR IN S IS ',GK
' FML FLTR PLN ',INSURANCE
' WM KNTK RPRT KRN HS KS EMXN ',AGRICULTURE
' X KNTR RLTS LRKS TN PRTK ',GK
' TF TRNS UST FM ',TELECOMMUNICATION
' KLTN RS ',AGRICULTURE
' SNK TP KN HT  BRLN ',SPORTS
' ENBL BLK TT ENKR HRTT ',INTERNAL
' TS KTW  KLF IRN ',GK
' HL0 INSR ABL KRR KNSL ',CAREER
' BNFT TN PRFL ',HEALTH
' PNS LS MBL ',INDIAN
' N FRST KT WRLT KP ',SPORTS
' PSBL KNK PST TMN ',WEB
' AKSP AL EML RK ',LOAN
' STTN FS TMS ENTR KNTR ',VISA
' EKSS TRNK KS KNSR ',HEALTH
' TPT PK TR ERNN  RS S ',SPORTS
' MTX BK MB ',CAREER
' PRT EYS AFKT KTRK ',SPORTS
' FRST INTN   SPS ',GK
' HS SMLP SPRT ',HEALTH
' XLT  FTBK ',PERSONALITY
' FT TFRN KNSR NT KPMN ',INSURANCE
'  EKSP INT  BST ',TOURISM
' HNTL FTS KRFK ',WEB
' WNT KMPT KPST TRF ',INTERNAL
'  TKTF LST ATM KRT ',BANK
' XLT SNXR IRKT MBL ',INDIAN
' FRMR ATPT KRP FRTS TF USNK BTX ',AGRICULTURE
' FTKR RSTR INT EKSS NT ',TOURISM
' T TNT PLN JRN ATFN ',INDIAN
' PLS OLT AT XLTR ',INSURANCE
' ORKN PRTS FR PSTS RST ',SPORTS
' TLTT KNFR EML WBNR NKST ',CAREER
' TS TT TRNS RKPT TK PLS USNK OPTK KM ',TELECOMMUNICATION
' X RFR KRS MKS AMT TR S ',GK
' IS KST KRR KNSL ',CAREER
' TLR TRS ',TOURISM
' SMPL WB TMPL ',WEB
'  SPT PRKS ',LOAN
' FX BKST TSRT WRLT ',GK
' PLN JRN USNK INTR RSRF ',INDIAN
' ST JNRL FR INT ',GK
' FT TSTN BTN KRKT STMP ',SPORTS
' 0R ATFT USNK ISTN ',TELECOMMUNICATION
' B LRF XNS BKMN STPS ETNK RYL JL TS ',SPORTS
' T TKT KNSL KRKS ',INDIAN
' PRST  APLY KRTT KRT ',BANK
' MX TS KST BR MT ',LOAN
' X KNTR S LRKS LNT ',GK
' LRNN ENKL IMPR PRSN ',PERSONALITY
' TF BRTK LNKR TST LRJ KFRJ ',TELECOMMUNICATION
' NT FLR ITL ',GK
' KRR KNSL LP M ',CAREER
' PTT XP KK ',RECIPES
' PSBL IMPF PRSN ',PERSONALITY
' TS KXLS KLM ',INSURANCE
' AM TX KMP SK STTN  MK KRR ARXL ',CAREER
' AFTR BKM AKKN ',CAREER
' TS NM LRKS OKRN RLT ',GK
' KK NT XTN ',RECIPES
' TS MN EKSP JMK ',GK
' TK BL MKSK PS ',RECIPES
'  MK SMBR MM ',RECIPES
' BHRW BNKN ',RECIPES
' EP HSRT AR PLTN AR ',HEALTH
' FT TFRN ATTF 0T ATT WN ',HEALTH
' BRN WT FNTR ',TOURISM
'  KB KLP JMPR STN ',INTERNAL
' WTS RMBR KRNT AKK ',BANK
' PT T KRT BT ',SPORTS
' ULSR KST ALKH ',HEALTH
' AM RTRN INT RTN ASTS US ',BANK
' FT MJR TRST INT ',TOURISM
' K PMNT MNS ',INSURANCE
' FT STPS  JTNK IRKT SRFS ',INDIAN
' MNKL RSM RSP PL ',RECIPES
' X KNTR IRN SN NK TL T ',GK
'  INF ABT TRNS PSTS ',AGRICULTURE
' R EJPT MPS ',TOURISM
' TSTF RLT SPS ',TELECOMMUNICATION
' ATFN ISTN ',TELECOMMUNICATION
' AKR B TXNL ',AGRICULTURE
' TS MLT KT KK ',BANK
' S KL ',GK
' US JF SKRP PJ ',WEB
' FX RFR WRLT ',GK
' IXNJ FRM  BRTB TT RT  AN0R ',TELECOMMUNICATION
' TFRN TNTL JNST ASST ',HEALTH
' TSK KR PWR ',BANK
' TS HK RFR MN KLSP RTS ',SPORTS
' KR PTS FLT ',TOURISM
' MN ISLN INTN F ',SPORTS
' KNTX XT ABT ',INSURANCE
' NT LF INSR ',INSURANCE
' FL FKSN PRKN KS FLS F HFTS RSLT ',HEALTH
' WTS AMT TT TR PJ ',WEB
' FX ANML S WT BLT ',GK
' MRJR 0XR PM ',GK
'  T AFTR  FRM HMNT STRM ',CAREER
' AM INFK IM TKNK ANTR TRKS NTTK FRL LT ',HEALTH
' PRKS KRKS FR NFT TRNS ',BANK
'  WMN KLT MTLS ',SPORTS
' IM HFN PRBS APRS F HLP ',LOAN
' NM ST INTN NF XF FS ATMR ',GK
' SSNS L JRK PL INNK KM ',SPORTS
' XLT FML WR EKPT ',TOURISM
' IS S KKL ',GK
' KRR KNSL PRSS KN  ',CAREER
' BTST MTKL TRNS MNS T ',TOURISM
' BTR MB AFTR BK MK ',CAREER
' INTN BS FS RKT ',VISA
' NKK SRKS KP PSPT ',VISA
' MNTN MSLF ST ST ',WEB
' TS KXLS FKLT ',INSURANCE
' HS ST PLR  KPTN  TF NL XMPN TMS ',SPORTS
' KRTT KRT INF UST SF IRKT MBL ',INDIAN
' MN BTS MKBT ',GK
' HM INSR FLT WF KXN KLS ',INSURANCE
' FT PRTK BTXN SF  ET ',AGRICULTURE
' Y  PRXS F PRP ',LOAN
' PNLT  OFRT ITMS ',LOAN
' ATSL FSTR 0N TL KPNS ',TELECOMMUNICATION
' HPNS XFT HS TLKM ',TELECOMMUNICATION
' XT SPSN BT TRS ',AGRICULTURE
' EKSP RKRT TPN ',TOURISM
' FT BNFT KSP ',BANK
' R KT AKRB ',TELECOMMUNICATION
' WTS KJ AKSS ',WEB
' SMBL LNKT  TMKR PRT  KRTN TMS NST ',SPORTS
' NTFS ',BANK
' LP KTNK BSNL KNKS ',TELECOMMUNICATION
' WTS TRTM PKS ',HEALTH
' SMLP MN IMN LF ',HEALTH
' SPX RPRT RKFR ',TELECOMMUNICATION
' FM MSK TLH ',VISA
'  TKBL MT SSNN ',RECIPES
' ANSW INTF KS ',CAREER
' ELBR STPS  TKBL MT SSNN ',RECIPES
' X LNT T ELFN ',GK
' MTS BFR FSTN INT ',TOURISM
' ES  PRP TK BL MKSK PS ',RECIPES
' KT TTL TRNS AF NTR KRS ',INDIAN
' Y JM RSP KRN PS SKN SP ',RECIPES
' WTS ATRS ',WEB
' T SMPT SMLP ',HEALTH
' IRKT MB ',INDIAN
' BTX KRT FR FT B S ',AGRICULTURE
' MTX AFTR BK ',CAREER
' R BN FR INTR LN ',LOAN
' KRR KNKL ',CAREER
' TS FLFR UN ',GK
' INKM SSTM HRT TRF INST ',INTERNAL
' NM INTS KPTL ',VISA
' AKTF IRKT MBL ',INDIAN
' R FRTL PSTS ',AGRICULTURE
' WRS LST F HMS SL ',LOAN
' F FNNS F ONT PRP PRXS ',LOAN
'  PMNT  ETKT ',INDIAN
' FT BNFT USNK IRKT ',INDIAN
' WTS KMPS ',AGRICULTURE
' TKBL MKSK PS RSP ',RECIPES
' KRR KNSL SSNS KNFT ',CAREER
' KRTT KRT INF IRKT MBL SF ',INDIAN
' BTX BNFT AKR EKNM ',AGRICULTURE
' UPLN TNLN FRKS ',TELECOMMUNICATION
' UR ST AKSP FRN KRTT KRTS ',TOURISM
' LN ENKL XNL IS ',GK
'  SWT SR MNK XTN ',RECIPES
' Y FLX ',WEB
' TS TSTN BT BHMX XRT ',TOURISM
' AT PLS TTLS A0 BNK WBST ',INSURANCE
' PRM SK SRK LK ',GK
' XT SNX IRKT ',INDIAN
' SPX RPRT RSFR ',TELECOMMUNICATION
' ST INTN  FST SPS ',GK
' TF TRNS US AM FRK MTLT ',TELECOMMUNICATION
'  TSPS AKR PLST ',AGRICULTURE
' BNK PRFT OPRT LS ',BANK
' S MT PMNT  NR ',BANK
' FKST PST NM  ',WEB
'  BSNL KN ',TELECOMMUNICATION
' KRR NTRK LNK ',CAREER
' NK PRSN INHR MKLR TJNR PRNT XT ARTS ',SPORTS
' UTPR KT  FST ',TOURISM
' 0R ANML 0T S WT BLT YS TL NM ',GK
' BKM SLNK BRKR ',LOAN
' X ANML S KT BLT ',GK
' FTS HT TLKM PRFS PLSS ',TELECOMMUNICATION
' PRKT  APL BSNL KNKK ',TELECOMMUNICATION
' JB PLSM ',CAREER
' LF RNT TNT INSR RKT ',INSURANCE
' RSRF STTS TKT ',INDIAN
' JM RSP  PPY STL TRT RS ',RECIPES
' KRR SSNS KNFT ',CAREER
' X WRLT LRJT TMNT PRTS KNTR ',GK
' X BS BL LK TM WLT TSN OP KNTR   ',SPORTS
' 0R KST  INTR LN ',LOAN
' SMBR RSP ',RECIPES
' AKTF IRKT ',INDIAN
' HL0 KK KFRT TS PLS ',INSURANCE
' ATFN ISTN ',TELECOMMUNICATION
' Y BK PS HT KRST ',RECIPES
' JLB TPS PL ',RECIPES
' TSN ST HST ELSH ',WEB
' KNFT PRST ',PERSONALITY
' XN TRPT ',TOURISM
' 0 FRNT ATSL KNKX BSNL KNT ON ',TELECOMMUNICATION
' T MNT KXLS FKLT ',INSURANCE
' TPS NXNS KPK NTL ',BANK
' KKNT XTN PRPR ',RECIPES
' KNSL TKT IRKT ',INDIAN
' PMNT SKMS APLK ',WEB
' ATFN ISTN ',TELECOMMUNICATION
' KNFR TRST FS STTN FS ',VISA
' EFKT KLT WFLN FBR OPTK KBL ',TELECOMMUNICATION
' ARTK SNT  ELKT ',LOAN
' APLK PRSN SBMT AP ',VISA
' T TT KN R SBMT FRM ',AGRICULTURE
' FTMN NT FNT PTT ',SPORTS
' IMP TNK FLNT ',CAREER
' KLMT RKRT TSKN ',SPORTS
' LSR STML K ',TELECOMMUNICATION
' EMPL PSXL ',CAREER
' EMPL ALWT XNJ HL0 BNFT PRKR LSR BNFT ',INSURANCE
' PNS EMPL FRT ',AGRICULTURE
' TL ES STPS KKNT XTN ',RECIPES
' TRPT XN ',TOURISM
' A0RS ',INSURANCE
' T SB MSK M0S X UNFR FR SPXL ',CAREER
' MNMM ANL INKM RKRT ELJB KRTK ILNS INSR  ',INSURANCE
' Y KNTR PNL LNKS AKK ',WEB
' RKRT FR TPLK KM USNK  R KT ',TELECOMMUNICATION
' X AKR PRTK SRTF ORKN ',AGRICULTURE
' F TNT PK KPST TRF ',INTERNAL
' FTS AT SWP ',BANK
' OFTN KRR KNSL MT ',CAREER
' FT SFSS PRFT HTLK ',TELECOMMUNICATION
' 0R L0 BNFT  ALKH ',HEALTH
' KT TTL TRNS AF NTR KRS ',INDIAN
' KNSS PRFT RTL LNS ',BANK
' T PRSN ',PERSONALITY
' BLT TNXN INKR RSK HF INFK ',HEALTH
' RK TMN NM ',WEB
' EKSP TMN NMS ',WEB
' TN PRFL WTS IT ',HEALTH
' HRT ATK KNSR STRK KFRT L0 INSR PLS  ',INSURANCE
' NT BK PS HT KRST ',RECIPES
' N WRLT ENFR T SLB ',GK
' ST KFNR JNL FR INT ',GK
' BST MTKN  KLT ',HEALTH
' PNS MN STLN N AM ',INSURANCE
' STJ MNSN WNTR ',VISA
' TS KXLS KLM ',INSURANCE
' AM BTX INST FNL R STTN  LK  ABT PK PRKS OFRT INT ',CAREER
' T BR FRM USF LBRR ',LOAN
' TL FKTR TSKR HMN PRSN ',PERSONALITY
' XT INFS KX PLS N SFNK RT BTR ',INSURANCE
' LNK HF SRFF BT ',HEALTH
' TS XNS NTNL FLR ',GK
' FTS FTRN TRBL RPLY LN ',LOAN
' KNTR PRTK  TK RLT ',GK
' JM INF ABT BLK RPKJ PSTS ',AGRICULTURE
' WTS UR BSNS ML SRFS ',WEB
' AKTF IRKT MBL ',INDIAN
' FTRN PRXS F ONT PRP ',LOAN
' FRM R  N ABT FRTL ',AGRICULTURE
' ALXL KS ULSR ',HEALTH
' MK BKN OTST KNTR ',TOURISM
' X ST MTN RLT ',GK
' KK TK BLS HT TK SS ',RECIPES
' WTS T RSL ',WEB
' WRLT KRKT PLYR ',SPORTS
' EX KNTR S LRKS LNT ',GK
' TSTF RLT SPS ',TELECOMMUNICATION
' KLKN ',RECIPES
' MN ITKT STR IRKT ',INDIAN
' IM STSN AKR BNKL INT JFT ',BANK
' BKM PLT BSK M0S ',CAREER
' FN RLT ENFR T ',GK
' MN TPS AKKN 0R  KSTM ',BANK
' X ST KNTR HST MTRN OLMP ',GK
' FT PLKM SRFS ',CAREER
' PSBL KNKL TKTS USNK IRKT MBL ',INDIAN
' INT WR NRML SNFL APRL ENT ',TOURISM
'  P FS XRJ ',VISA
' WTS KJ ASS ',WEB
' INTN PM RSN KMPL TRM ',GK
' HPNS NMS LST EFN 0 BKN ',TOURISM
' TL XRTS TST TRFN TRXR ',TOURISM
' TTKL BKNK ',INDIAN
' WNT HRTR ENHN SK ERS FNK TRS ',INTERNAL
' PLN JRN USNK INTR RSRF ',INDIAN
' NLJ  PRSN TF ',PERSONALITY
' FM BRTK PRFR FR MSKT TRNS ',TELECOMMUNICATION
' S ST INTN PM  RSN 0T KMPL TRM ',GK
' HT TLKM PRFS PLSS ',TELECOMMUNICATION
' ALKL PSNN IS M0 RL ',HEALTH
' TP PMNT M0T TLKM ',TELECOMMUNICATION
' TTLS KLFK PSXN ',CAREER
' RSP KBH MNXR ',RECIPES
' WRLT BT KRKT ',SPORTS
' APL  F KRNT LN ',LOAN
' HPLK JNKR PRJ TFRN FML TR TN ',HEALTH
' IRKT MBL ',INDIAN
' MN ITKT STR MBL ',INDIAN
' X KNTR ST HSTT MTRN OLMP ',GK
' SKST RSTR MMB ',TOURISM
' 0R N PNLT  OFRT ITMS ',LOAN
' MN PNLT NTS ALNS AKSP BSNS PFT MTR INSR PLS ',INSURANCE
' LFN RNT Y INSR ',INSURANCE
'  ONLN XPN ',BANK
' X FML KLFR NK TK ',SPORTS
' AM JTN FRMT TTNT KMPL FRMT  ',INTERNAL
' TP RXST PLYR WRLT ',SPORTS
' TT TRNS RKPT USNK OPTK KM ',TELECOMMUNICATION
' FT KNTS JBS 0R  KRTT ',CAREER
' STRT AKR BS ',AGRICULTURE
' PK TMN NM ',WEB
' AM UNMP SPS EMPL KLF LN MTFK NMS MRTK ',LOAN
' WNR  PK PLR R ',SPORTS
' TS UNTT NTNS STNT  ',GK
' AFBL TFTN OPTN ',INSURANCE
' TNT SBMT LF SRT NF ABT PNXN ',BANK
' PPY STL TRT RS ',RECIPES
' N NR AFT MKK PMNT ',INDIAN
' KSTM OFKR ARPR ',CAREER
' RSM MSL ',RECIPES
' WTS RMBR KLM ',INSURANCE
' WL KT NR ONK PMNT MT ',INDIAN
' X LRKS TSRT RLT ',GK
' UPLT ',TELECOMMUNICATION
' KX FK BL AMT OK ',INSURANCE
